enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
27982,city_136,0.897,Other,No relevent experience,Part time course,Graduate,STEM,4,10000+,Public Sector,never,-0.7623119095711314
23755,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,>4,1.2385871525846124
16396,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,-0.4288287325451741
18724,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,1.388654582246293
13454,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,NGO,1,0.8384073401534635
26182,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Other,Other,>4,-0.812334386125025
29054,city_75,0.939,Male,No relevent experience,Part time course,Graduate,STEM,3,500-999,Pvt Ltd,never,-0.4288287325451741
8894,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,>4,-0.7456377507198335
3705,city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Public Sector,2,-0.49552536795036556
9277,city_84,0.698,Male,Has relevent experience,Full time course,High School,Other,4,50-99,Pvt Ltd,1,1.3719804233949953
8438,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,7,5000-9999,Pvt Ltd,1,-0.41215457369387626
23468,city_142,0.727,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,1,0.3715308923171234
17936,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Other,Other,3,1.3052837879898038
2157,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,>4,0.27148593920933617
22567,city_152,0.698,Other,Has relevent experience,Full time course,Graduate,STEM,11,10/49,Pvt Ltd,1,-0.26208714403219546
29489,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,-0.9624018157867058
26531,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,<1,100-500,Pvt Ltd,never,4.406677334331207
28714,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,-1.062446768894493
32080,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,-0.32878377943738696
12048,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,1,-0.5955703210581528
4824,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,17,<10,Pvt Ltd,2,-0.41215457369387626
25154,city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,0.7216882281943785
12306,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,Other,Other,never,-0.46217705024776984
14865,city_136,0.897,Other,No relevent experience,Full time course,Graduate,STEM,2,Other,Other,1,-0.6122444799094506
4510,city_75,0.939,Male,No relevent experience,no_enrollment,High School,Other,3,Other,Other,never,-0.945727656935408
20726,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,2.772609766904016
31675,city_21,0.624,Male,No relevent experience,Full time course,High School,Other,3,Other,Other,never,-0.8957051803815144
7855,city_65,0.802,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,4,0.004699397588570357
21912,city_7,0.647,Other,Has relevent experience,no_enrollment,Masters,STEM,4,Other,Other,never,-0.1120197143705147
7997,city_11,0.55,Other,Has relevent experience,no_enrollment,Undefined,Other,6,10/49,Pvt Ltd,3,-0.16204219092440827
8677,city_67,0.855,Male,No relevent experience,no_enrollment,High School,Other,11,Other,Pvt Ltd,1,-0.562222003355557
4653,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Other,7,Other,Pvt Ltd,never,-0.7289635918685357
32851,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Other,>20,Other,Other,1,0.28816009806063403
11825,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,18,50-99,Pvt Ltd,>4,0.20478930380414473
32297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,-1.0124242923405993
33362,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,0.5716207985326978
9192,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,0.47157584542491054
27119,city_152,0.698,Male,No relevent experience,Full time course,Graduate,Business Degree,1,Other,Other,never,0.13809266839895326
5094,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,-0.21206466747830188
20264,city_73,0.754,Other,No relevent experience,no_enrollment,High School,Other,1,Other,Other,never,-0.1120197143705147
7587,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,-0.812334386125025
26569,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,3,-0.31210962058608904
32051,city_75,0.939,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,0.02137355643986822
4329,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,>4,-0.6122444799094506
23782,city_114,0.926,Male,No relevent experience,Full time course,High School,Other,11,Other,Other,1,-0.2954354617347912
21831,city_114,0.926,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,0.10474435069635754
20315,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Other,5,Other,Other,4,1.6220928061644633
3362,city_67,0.855,Other,No relevent experience,Full time course,Graduate,STEM,5,Other,Other,never,1.5387220119079739
8414,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,-0.6956152741659399
18345,city_46,0.762,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,Other,Other,1,-0.011974761262727509
12006,city_149,0.6890000000000001,Other,No relevent experience,Part time course,Graduate,STEM,2,Other,Other,1,-0.7122894330172378
18027,city_11,0.55,Other,No relevent experience,Full time course,Graduate,STEM,2,Other,Other,never,-0.8957051803815144
23661,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,Other,Other,>4,-0.5788961622068549
20316,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Masters,STEM,10,5000-9999,Pvt Ltd,1,-0.945727656935408
4124,city_67,0.855,Male,No relevent experience,no_enrollment,High School,Other,7,Other,Other,never,-0.7956602272737271
16354,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,-0.445502891396472
29060,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,1.6220928061644633
32706,city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,-0.7122894330172378
24487,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,-0.26208714403219546
11368,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,0.27148593920933617
20518,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,-0.812334386125025
30858,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,1,-0.8290085449763228
10901,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,4,1.6054186473131653
23327,city_123,0.738,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Other,3,1.1385421994768252
8479,city_36,0.893,Male,No relevent experience,no_enrollment,Primary School,Other,4,Other,Other,never,-0.812334386125025
17969,city_128,0.527,Other,Has relevent experience,Full time course,Graduate,STEM,3,Other,Other,1,0.5049241631275063
2186,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,Other,>20,50-99,Pvt Ltd,>4,3.0393963085247817
17196,city_65,0.802,Male,Has relevent experience,no_enrollment,High School,Other,8,1000-4999,Pvt Ltd,1,-0.8790310215302165
15631,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,Other,<1,Other,Other,2,-0.26208714403219546
8981,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,Other,Public Sector,2,0.5049241631275063
15048,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,-0.32878377943738696
30142,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Other,9,1000-4999,Pvt Ltd,3,0.18811514495284687
19409,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,Other,Other,>4,1.4720253765027824
18840,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Other,Other,1,0.23813762150674045
1292,city_98,0.949,Other,No relevent experience,no_enrollment,Graduate,STEM,4,Other,Other,2,0.03804771529116609
21405,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Other,Other,1,-0.9624018157867058
10467,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,>4,-0.3954804148425784
26773,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,1.155216358328123
30106,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,>4,-0.8957051803815144
28229,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,-0.2454129851808976
18725,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Other,Pvt Ltd,1,1.5053736942053781
27459,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Other,Other,never,-0.562222003355557
12028,city_21,0.624,Other,No relevent experience,Full time course,Undefined,Other,2,Other,Other,never,-0.07867139666791896
21305,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,-0.562222003355557
20417,city_102,0.804,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,-0.6622669564633442
1047,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,High School,Other,19,Other,Other,1,0.10474435069635754
3878,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,6,10000+,Pvt Ltd,3,-0.17871634977570616
18176,city_97,0.925,Other,No relevent experience,no_enrollment,Masters,Humanities,1,500-999,Other,never,-0.8790310215302165
10660,city_123,0.738,Other,Has relevent experience,Full time course,Undefined,Other,5,Other,Other,3,0.20478930380414473
962,city_128,0.527,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Funded Startup,1,0.5049241631275063
24627,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Other,Other,2,0.27148593920933617
843,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,1,-0.14536803207311041
2806,city_67,0.855,Other,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,3,-0.41215457369387626
19733,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,>4,2.3057333190676754
10036,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,10,Other,Public Sector,>4,0.7717107047482721
8238,city_33,0.448,Other,Has relevent experience,Part time course,Graduate,STEM,10,50-99,NGO,>4,-0.2954354617347912
18086,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,<1,50-99,Pvt Ltd,1,-1.0290984511918972
9678,city_128,0.527,Female,Has relevent experience,no_enrollment,High School,Other,7,10/49,Early Stage Startup,1,-0.8790310215302165
5691,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,-0.6122444799094506
13247,city_19,0.682,Other,No relevent experience,Full time course,Graduate,STEM,1,Other,Other,1,3.7730592979818875
5360,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,2,-0.8790310215302165
12634,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,2,0.8050590224508678
28723,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Public Sector,1,-0.26208714403219546
30042,city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,11,Other,Other,1,-0.12869387322181255
32302,city_105,0.794,Male,No relevent experience,Full time course,High School,Other,3,50-99,Pvt Ltd,1,-0.5955703210581528
25285,city_61,0.913,Other,Has relevent experience,no_enrollment,Graduate,Humanities,<1,<10,NGO,1,-0.7956602272737271
19231,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,7,Other,Other,>4,2.105643412852101
14549,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,2,-0.9123793392328122
4877,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,-0.9290534980841101
6879,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,-0.7956602272737271
32803,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,NGO,>4,-0.812334386125025
33076,city_145,0.555,Male,No relevent experience,no_enrollment,Graduate,Business Degree,4,Other,Other,never,-0.09534555551921683
6143,city_117,0.698,Other,Has relevent experience,no_enrollment,Phd,STEM,15,<10,Pvt Ltd,never,1.2052388348820167
11445,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,>4,-0.3954804148425784
16478,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,-0.32878377943738696
7867,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Other,1,-0.2954354617347912
26348,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,High School,Other,13,50-99,Pvt Ltd,1,-0.9290534980841101
24718,city_21,0.624,Other,No relevent experience,Full time course,Graduate,Other,4,Other,Other,never,0.9884747698151444
6807,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Other,4,Other,Other,never,-0.31210962058608904
23546,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,Other,Other,never,-0.8623568626789186
13759,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,Other,7,5000-9999,Pvt Ltd,2,-0.14536803207311041
11969,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,-0.4288287325451741
8770,city_84,0.698,Male,Has relevent experience,Part time course,Masters,Business Degree,2,100-500,Pvt Ltd,1,1.1385421994768252
8631,city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,5,Other,Other,1,-0.8623568626789186
7301,city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,100-500,Pvt Ltd,2,-0.46217705024776984
10001,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Other,Other,never,-0.9957501334893015
16368,city_65,0.802,Other,No relevent experience,no_enrollment,Undefined,Other,4,Other,Other,2,3.973149204197462
14306,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,-0.6789411153146421
15642,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,0.9718006109638465
20711,city_136,0.897,Other,No relevent experience,Full time course,Masters,STEM,4,Other,Other,never,-0.2954354617347912
13916,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Other,5,Other,Other,never,0.2548117803580383
17588,city_114,0.926,Female,Has relevent experience,no_enrollment,Phd,STEM,17,100-500,Pvt Ltd,3,1.5053736942053781
24206,city_73,0.754,Male,Has relevent experience,Part time course,High School,Other,5,10/49,Other,2,0.27148593920933617
12993,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,-0.812334386125025
29094,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,-0.5955703210581528
11302,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,-0.7456377507198335
31636,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,-0.6956152741659399
20022,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,2,0.5716207985326978
30472,city_21,0.624,Male,No relevent experience,Full time course,Undefined,Other,4,1000-4999,Pvt Ltd,1,-0.945727656935408
19101,city_16,0.91,Other,No relevent experience,no_enrollment,High School,Other,2,Other,Other,never,1.2385871525846124
13138,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,1,1.3052837879898038
33015,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,2,-0.3954804148425784
23480,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,never,0.9051039755586551
27767,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Other,6,10000+,Pvt Ltd,1,-0.6622669564633442
28520,city_71,0.884,Other,Has relevent experience,Part time course,Masters,STEM,>20,10/49,Funded Startup,2,-1.0124242923405993
9440,city_118,0.722,Other,No relevent experience,no_enrollment,High School,Other,2,Other,Other,never,-0.5955703210581528
8630,city_105,0.794,Other,No relevent experience,Part time course,Graduate,STEM,1,50-99,Pvt Ltd,1,-0.945727656935408
31002,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,>4,0.05472187414246395
14185,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Pvt Ltd,>4,-0.028648920114025374
20732,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,-0.7122894330172378
